id,geometry,epsg
36218,POINT(2.2785855321 48.8410322484863),4326
36241,POINT(2.30024729761 48.8406605045863),4326
36250,POINT(2.28684075922 48.8407376132863),4326
36254,POINT(2.27711512041 48.8446555752863),4326
36259,POINT(2.27455259907 48.8426096384863),4326
36274,POINT(2.27863434389 48.8388187928863),4326
36311,POINT(2.30816382352 48.8373611663863),4326
36312,POINT(2.3084749459 48.8382496997863),4326
36313,POINT(2.30767847084 48.8374318637863),4326
36330,POINT(2.29689903136 48.8282425362863),4326
36335,POINT(2.29883385183 48.8450859027863),4326
36356,POINT(2.29655513864 48.8309656843863),4326
36357,POINT(2.28741088488 48.8408399775863),4326
36379,POINT(2.27768840853 48.8416420314863),4326
36395,POINT(2.29873059747 48.8365021501863),4326
36406,POINT(2.31422639171 48.8411329820863),4326
36412,POINT(2.28022339894 48.8458900367863),4326
36419,POINT(2.27019219341 48.8290904788863),4326
36423,POINT(2.27489641503 48.8292736966863),4326
36437,POINT(2.28185628264 48.8462841490863),4326
36438,POINT(2.28098814497 48.8415191350863),4326
36460,POINT(2.28736177646 48.8414131772863),4326
36463,POINT(2.28484522727 48.8425580040863),4326
36478,POINT(2.26909514953 48.8355694081863),4326
36536,POINT(2.26960644186 48.8285942576863),4326
36563,POINT(2.29332213207 48.8290011079863),4326
36572,POINT(2.26797947312 48.8305100925863),4326
36573,POINT(2.29361885791 48.8448626969863),4326
36575,POINT(2.26664165375 48.8351395438863),4326
36619,POINT(2.29862490589 48.8258420796863),4326
36621,POINT(2.28283285404 48.8349681057863),4326
36623,POINT(2.27928932766 48.8393646668863),4326
36643,POINT(2.26933131885 48.8280721315863),4326
36655,POINT(2.28032795381 48.8432525856863),4326
36659,POINT(2.28678188989 48.8405858712863),4326
36668,POINT(2.27240672406 48.8394321938863),4326
36679,POINT(2.26962619276 48.8282306951863),4326
36680,POINT(2.28546388859 48.8509511998863),4326
36694,POINT(2.28900645819 48.8330314360863),4326
36695,POINT(2.28901451769 48.8416137140863),4326
36699,POINT(2.29174240874 48.8468936754863),4326
36714,POINT(2.30050830025 48.8312352184862),4326
36723,POINT(2.29245008909 48.8303132988863),4326
36735,POINT(2.29910083742 48.8316151944863),4326
36737,POINT(2.27583862302 48.8417086704863),4326
36753,POINT(2.27671843267 48.8391139995863),4326
36779,POINT(2.27772954668 48.8414206119863),4326
36787,POINT(2.29267000609 48.8350173574863),4326
36788,POINT(2.28203454833 48.8371951686863),4326
36809,POINT(2.28645170618 48.8507742816863),4326
36811,POINT(2.28427107416 48.8384715166863),4326
36815,POINT(2.2832567498 48.8506568756863),4326
36820,POINT(2.30538433533 48.8473944520863),4326
36822,POINT(2.28179155072 48.8439450814863),4326
36994,POINT(2.26594500384 48.8352446617863),4326
36876,POINT(2.29134247282 48.8545076433863),4326
36877,POINT(2.28589478274 48.8312257362863),4326
36890,POINT(2.29934897644 48.8485466703863),4326
36892,POINT(2.2966847281 48.8511591360863),4326
36905,POINT(2.31738744551 48.8395792549863),4326
36906,POINT(2.30525953267 48.8418364046863),4326
36907,POINT(2.2772061891 48.8406879439863),4326
36912,POINT(2.28444203691 48.8417167600863),4326
36925,POINT(2.28529969124 48.8377246581863),4326
36928,POINT(2.29077938088 48.8380824865863),4326
36932,POINT(2.29869585495 48.8395947316863),4326
36933,POINT(2.29999788478 48.8417188523863),4326
36934,POINT(2.29016792483 48.8337164912863),4326
36956,POINT(2.27971688576 48.8481387850863),4326
36971,POINT(2.27612612093 48.8411073552863),4326
36972,POINT(2.26863867629 48.8282939305863),4326
36990,POINT(2.27526824982 48.8400523064863),4326
36998,POINT(2.29736003162 48.8313843900862),4326
37006,POINT(2.29036745358 48.8547746313863),4326
37015,POINT(2.27884065432 48.8451542292863),4326
37059,POINT(2.27925948821 48.8380493521863),4326
37060,POINT(2.29611851251 48.8268093606862),4326
37062,POINT(2.28881609228 48.8467460068863),4326
37064,POINT(2.30838698258 48.8372323717863),4326
37074,POINT(2.29828674465 48.8488754665863),4326
37089,POINT(2.29297008084 48.8345143036863),4326
37108,POINT(2.28497579798 48.8536987464863),4326
37128,POINT(2.27426935189 48.8405259754863),4326
37129,POINT(2.2936237644 48.8526277831863),4326
37137,POINT(2.29971208584 48.8504077236863),4326
37174,POINT(2.30832580067 48.8344362746863),4326
37176,POINT(2.30300484371 48.8487956616863),4326
37190,POINT(2.27441077748 48.8371487246863),4326
37192,POINT(2.27822288826 48.8397014192863),4326
37201,POINT(2.27386574694 48.8420045748863),4326
37202,POINT(2.27032008685 48.8319337238863),4326
37209,POINT(2.31213160139 48.8352808065863),4326
37224,POINT(2.27746376751 48.8381006114863),4326
37240,POINT(2.27578289031 48.8399566992863),4326
37252,POINT(2.29850279448 48.8322640598863),4326
37256,POINT(2.29350242321 48.8344661129863),4326
37257,POINT(2.3050050576 48.8356742859863),4326
37270,POINT(2.27471531281 48.8367890948863),4326
37302,POINT(2.28488302409 48.8536364509863),4326
37314,POINT(2.29653627869 48.8268685427863),4326
37325,POINT(2.27490722859 48.8424398288863),4326
37326,POINT(2.26945917863 48.8282643282863),4326
37344,POINT(2.28329822959 48.8368298126863),4326
37359,POINT(2.27366352847 48.8424348202863),4326
37385,POINT(2.28094263292 48.8397041284863),4326
37395,POINT(2.27230760472 48.8343398423863),4326
37406,POINT(2.30198238943 48.8482967512863),4326
37410,POINT(2.2893978738 48.8467761569863),4326
37431,POINT(2.27795556832 48.8411076642863),4326
37451,POINT(2.28782400041 48.8323793679863),4326
37464,POINT(2.26920683351 48.8357067868863),4326
37468,POINT(2.30166324642 48.8467790568863),4326
37484,POINT(2.29579835661 48.8498064269863),4326
37497,POINT(2.27535684828 48.8418049356863),4326
37506,POINT(2.27795123042 48.8331808685863),4326
37534,POINT(2.29896994452 48.8307119206863),4326
37536,POINT(2.2861397329 48.8412036586863),4326
37575,POINT(2.29621100832 48.8284718872863),4326
37585,POINT(2.26823735456 48.8292413129863),4326
37586,POINT(2.29317982708 48.8345024753863),4326
37598,POINT(2.28981494235 48.8322065374863),4326
37609,POINT(2.27856794935 48.8469860525863),4326
37613,POINT(2.30115915145 48.8325310938863),4326
37628,POINT(2.29789830452 48.8319370072863),4326
37650,POINT(2.30448466294 48.8401394435863),4326
37669,POINT(2.31313796063 48.8424377085863),4326
37675,POINT(2.30613981974 48.8389740025863),4326
37686,POINT(2.27082297364 48.8283423533863),4326
37689,POINT(2.29564953667 48.8509179534863),4326
37723,POINT(2.27724688788 48.8448470914863),4326
37760,POINT(2.30550512696 48.8307923906863),4326
37761,POINT(2.30767222417 48.8460731570863),4326
37779,POINT(2.29207052022 48.8469094406863),4326
37845,POINT(2.27269101314 48.8309664116863),4326
37846,POINT(2.29415565227 48.8286173364863),4326
37848,POINT(2.29938542064 48.8256681903863),4326
37849,POINT(2.30592376328 48.8478074853863),4326
37878,POINT(2.26985239898 48.8299289575862),4326
37886,POINT(2.29788654668 48.8368628385863),4326
37923,POINT(2.27653412614 48.8412550719863),4326
37924,POINT(2.2724054451 48.8295751950863),4326
37928,POINT(2.31014014693 48.8377922450863),4326
37938,POINT(2.31318446386 48.8378438768863),4326
37939,POINT(2.27741646345 48.8383374275863),4326
37940,POINT(2.27605102023 48.8419390167863),4326
37941,POINT(2.27484146535 48.8426840679863),4326
37952,POINT(2.29501048356 48.8378037445863),4326
37954,POINT(2.27984311796 48.8461831182863),4326
37987,POINT(2.28636764135 48.8490503488863),4326
37988,POINT(2.26848907504 48.8282223780863),4326
38038,POINT(2.29854227491 48.8323642210863),4326
38043,POINT(2.30253542648 48.8416518406863),4326
38049,POINT(2.30457332255 48.8399841343863),4326
38058,POINT(2.27272779892 48.8305569588863),4326
38059,POINT(2.26900679289 48.8290501330863),4326
38076,POINT(2.27997087515 48.8358247714863),4326
38101,POINT(2.29704803506 48.8494135505863),4326
38107,POINT(2.27369176269 48.8301404498863),4326
38124,POINT(2.28526199722 48.8340172562863),4326
38176,POINT(2.27595260148 48.8411583787863),4326
38185,POINT(2.2801142958 48.8392092943863),4326
38205,POINT(2.27272428375 48.8376187033863),4326
38224,POINT(2.30234527352 48.8346961756863),4326
38236,POINT(2.27750581905 48.8405259964863),4326
38241,POINT(2.27677233518 48.8365873460863),4326
38247,POINT(2.31202014238 48.8355937765863),4326
38258,POINT(2.30190524839 48.8429559532863),4326
38272,POINT(2.29626605672 48.8422290323863),4326
38285,POINT(2.30796450109 48.8375118810863),4326
38287,POINT(2.31274100547 48.8431733136863),4326
38294,POINT(2.28555636228 48.8398190213863),4326
38308,POINT(2.31344299815 48.8377438131863),4326
38333,POINT(2.31841546154 48.8414773858863),4326
38370,POINT(2.31257056319 48.8369768377863),4326
38421,POINT(2.30535477768 48.8421357456863),4326
38422,POINT(2.29486065159 48.8282153445862),4326
38462,POINT(2.30412585375 48.8470967073863),4326
38466,POINT(2.3060615083 48.8389368809863),4326
38470,POINT(2.29356541286 48.8516684055863),4326
38475,POINT(2.29993737141 48.8273611068863),4326
38486,POINT(2.28159304301 48.8353571641863),4326
38537,POINT(2.29833635846 48.8310943347863),4326
38549,POINT(2.29836404653 48.8309814904863),4326
38560,POINT(2.28211998344 48.8436649388863),4326
38563,POINT(2.27952240022 48.8372707743863),4326
38584,POINT(2.27499753575 48.8376268193863),4326
38585,POINT(2.27161443561 48.8398200833863),4326
38594,POINT(2.29369006111 48.8346098979863),4326
38610,POINT(2.31125094108 48.8441864593863),4326
38616,POINT(2.28737375165 48.8325352732863),4326
38618,POINT(2.3117872861 48.8459266773863),4326
38626,POINT(2.29302035287 48.8289544093862),4326
38641,POINT(2.29785357538 48.8398191929863),4326
38644,POINT(2.32022575871 48.8444590004863),4326
38651,POINT(2.29564599395 48.8497080571863),4326
38657,POINT(2.31261958669 48.8369548780863),4326
38671,POINT(2.30415065098 48.8448875179863),4326
38672,POINT(2.28621120454 48.8409793325863),4326
38681,POINT(2.28776681731 48.8393115390863),4326
38688,POINT(2.32104539332 48.8446886398863),4326
38738,POINT(2.29426386562 48.8267910103863),4326
38745,POINT(2.29942158693 48.8305954985863),4326
38754,POINT(2.28004308469 48.8386091371863),4326
38790,POINT(2.2994533989 48.8323256626863),4326
38795,POINT(2.27214607554 48.8407173943863),4326
38805,POINT(2.29328651772 48.8277756095863),4326
38807,POINT(2.29245253722 48.8285380743863),4326
38809,POINT(2.28342917301 48.8441148454863),4326
38829,POINT(2.30578902955 48.8419727918863),4326
38836,POINT(2.28634939043 48.8382489640863),4326
38840,POINT(2.31223923291 48.8416141931863),4326
38842,POINT(2.29535204575 48.8469649138863),4326
38853,POINT(2.26780275503 48.8299751023863),4326
38861,POINT(2.28606793973 48.8418015449863),4326
38870,POINT(2.31225907861 48.8382908260863),4326
38883,POINT(2.2987674687 48.8327466790863),4326
38888,POINT(2.27662542445 48.8415185731863),4326
38889,POINT(2.26813611557 48.8313196390863),4326
38890,POINT(2.30838755924 48.8355429503863),4326
38891,POINT(2.29737826951 48.8287405779863),4326
38898,POINT(2.28417526693 48.8388374825863),4326
38906,POINT(2.28090703932 48.8356643876863),4326
38920,POINT(2.31948635822 48.8417867130863),4326
38943,POINT(2.26966406474 48.8299282482863),4326
38962,POINT(2.27994834975 48.8401251603863),4326
38978,POINT(2.30882226512 48.8383677439863),4326
38988,POINT(2.27385465509 48.8428036161863),4326
39000,POINT(2.30088744941 48.8268185105862),4326
39044,POINT(2.30156098844 48.8268496344863),4326
39060,POINT(2.28987272374 48.8321810863863),4326
39087,POINT(2.30129843168 48.8308887832863),4326
39090,POINT(2.27730224075 48.8406530350863),4326
39098,POINT(2.31198537578 48.8441317410863),4326
39129,POINT(2.30085524872 48.8315396354863),4326
39138,POINT(2.28455961317 48.8534004591863),4326
39139,POINT(2.2809223737 48.8382671153863),4326
39146,POINT(2.2897734876 48.8442751813863),4326
39150,POINT(2.2762476485 48.8384912681863),4326
39158,POINT(2.30475337804 48.8393742932863),4326
39191,POINT(2.30513075114 48.8419605698863),4326
39201,POINT(2.2980012404 48.8529226522863),4326
39236,POINT(2.29724308016 48.8427304535863),4326
39272,POINT(2.28956941902 48.8418363759863),4326
39303,POINT(2.29681067154 48.8427139184863),4326
39308,POINT(2.26953487909 48.8287405007863),4326
39309,POINT(2.27929952864 48.8384771554863),4326
39315,POINT(2.26898013997 48.8286844523863),4326
39342,POINT(2.2702101516 48.8283029548863),4326
39343,POINT(2.26862862587 48.8293103684863),4326
39354,POINT(2.28971926857 48.8467927251863),4326
39365,POINT(2.287087825 48.8326850333863),4326
39367,POINT(2.27657611027 48.8332356774863),4326
39389,POINT(2.29983991388 48.8446549010863),4326
39422,POINT(2.29300160854 48.8506917775863),4326
39432,POINT(2.30842509358 48.8462673491863),4326
39433,POINT(2.29140518069 48.8544904951863),4326
39449,POINT(2.27454933038 48.8290722169863),4326
39467,POINT(2.28585257244 48.8488449726863),4326
39468,POINT(2.27435222198 48.8433188983863),4326
39505,POINT(2.2976442874 48.8425355694863),4326
39508,POINT(2.27027764473 48.8287450711862),4326
39509,POINT(2.2697351125 48.8320574606863),4326
39515,POINT(2.27843714511 48.8440000383863),4326
39522,POINT(2.29400612649 48.8383952825863),4326
39524,POINT(2.27288185613 48.8368408928863),4326
39543,POINT(2.30709752447 48.8463793549863),4326
39555,POINT(2.28471960777 48.8465394815863),4326
39561,POINT(2.28720612328 48.8395956743863),4326
39567,POINT(2.29935358572 48.8281353635863),4326
39572,POINT(2.26911270832 48.8287953829863),4326
39585,POINT(2.30211702471 48.8445267901863),4326
39588,POINT(2.31188835571 48.8467945057863),4326
39632,POINT(2.29839519028 48.8290207236863),4326
39645,POINT(2.27324387662 48.8348037853863),4326
39655,POINT(2.30167008912 48.8441969567863),4326
39687,POINT(2.31243714287 48.8371367884863),4326
39690,POINT(2.28527112623 48.8509856272863),4326
39700,POINT(2.31632898527 48.8434055470863),4326
39706,POINT(2.28677712146 48.8334985288863),4326
39744,POINT(2.30279064475 48.8358135186863),4326
39782,POINT(2.27139681298 48.8320336704863),4326
39799,POINT(2.30132617492 48.8358798911863),4326
39813,POINT(2.27713907042 48.8329288858863),4326
39832,POINT(2.31367865199 48.8375581773863),4326
39834,POINT(2.30129030852 48.8311279340863),4326
39836,POINT(2.26756673481 48.8307621982863),4326
39846,POINT(2.29585549986 48.8356768578863),4326
39848,POINT(2.31452004404 48.8382436722863),4326
39853,POINT(2.27781719737 48.8378836943863),4326
39875,POINT(2.30530012865 48.8298584293863),4326
39895,POINT(2.27240707327 48.8408878032863),4326
39896,POINT(2.29348390942 48.8447064085863),4326
39897,POINT(2.29760508331 48.8291556964863),4326
39927,POINT(2.27732828998 48.8373190016863),4326
39934,POINT(2.30134783716 48.8309175371863),4326
39940,POINT(2.27075545173 48.8283236662863),4326
39941,POINT(2.30813599683 48.8366975032863),4326
39959,POINT(2.29749093116 48.8287825302863),4326
39981,POINT(2.27424889653 48.8290131845863),4326
40002,POINT(2.27964848431 48.8476394412863),4326
40019,POINT(2.2746414492 48.8417013543863),4326
40068,POINT(2.27159949024 48.8308690304862),4326
40090,POINT(2.27596247753 48.8417205543863),4326
40091,POINT(2.26985315686 48.8298612297863),4326
40098,POINT(2.28259823146 48.8389034831863),4326
40123,POINT(2.30721941125 48.8461992527863),4326
40133,POINT(2.28987215358 48.8369380845863),4326
40145,POINT(2.29415000721 48.8532467163863),4326
40168,POINT(2.27204740834 48.8346724315863),4326
40177,POINT(2.27522326655 48.8340739541863),4326
40179,POINT(2.27852266804 48.8372424710863),4326
40180,POINT(2.29480450309 48.8266724773863),4326
40181,POINT(2.29461204009 48.8524736352863),4326
40184,POINT(2.29628806381 48.8418767173863),4326
40186,POINT(2.29138376362 48.8366095143863),4326
40187,POINT(2.26983215339 48.8298075703863),4326
40197,POINT(2.28004421588 48.8404368658863),4326
40198,POINT(2.31124929477 48.8458596814863),4326
40222,POINT(2.28106844267 48.8382523442863),4326
40228,POINT(2.27525570895 48.8425298000863),4326
40244,POINT(2.31869762715 48.8406948171863),4326
40245,POINT(2.27780668329 48.8381616812863),4326
40264,POINT(2.27270275323 48.8383991392863),4326
40275,POINT(2.29282427151 48.8287217138863),4326
40276,POINT(2.29831804678 48.8286766994863),4326
40309,POINT(2.27460478177 48.8378139093863),4326
40327,POINT(2.27793125968 48.8382280785863),4326
40345,POINT(2.28498981462 48.8472604363863),4326
40357,POINT(2.30167987049 48.8461628465863),4326
40361,POINT(2.28293589573 48.8435471583863),4326
40373,POINT(2.27812521443 48.8402215481863),4326
40399,POINT(2.31194875694 48.8441775688863),4326
40419,POINT(2.27096345501 48.8320090579863),4326
40438,POINT(2.300225292 48.8289799295863),4326
40464,POINT(2.27746673024 48.8384294222863),4326
40477,POINT(2.31206628155 48.8437977413863),4326
40480,POINT(2.27786131024 48.8416011646863),4326
40489,POINT(2.27276307457 48.8303514131863),4326
40490,POINT(2.27225098815 48.8298225473863),4326
40508,POINT(2.28616420476 48.8417587248863),4326
40509,POINT(2.28218132129 48.8436377143863),4326
40522,POINT(2.29081869435 48.8537201640863),4326
40526,POINT(2.2776741942 48.8407121938863),4326
40539,POINT(2.2994157884 48.8311232639863),4326
40542,POINT(2.27483964621 48.8426542068863),4326
40543,POINT(2.30488249254 48.8450019986863),4326
40548,POINT(2.29945961147 48.8362365472863),4326
40563,POINT(2.29472873553 48.8266879046863),4326
40569,POINT(2.29686197401 48.8416250670863),4326
40571,POINT(2.29103490061 48.8366627765863),4326
40572,POINT(2.26922296622 48.8312102467863),4326
40573,POINT(2.26778123079 48.8285736980863),4326
40574,POINT(2.29613616174 48.8515566204863),4326
40594,POINT(2.29251718618 48.8390697288863),4326
40600,POINT(2.27705767784 48.8330551521863),4326
40610,POINT(2.29618552906 48.8420272439863),4326
40613,POINT(2.27659546305 48.8415518755863),4326
40626,POINT(2.2900460229 48.8401952293863),4326
40652,POINT(2.27495497926 48.8415706158863),4326
40669,POINT(2.26909485356 48.8318867597863),4326
40681,POINT(2.29308607223 48.8347865554863),4326
40682,POINT(2.27601368473 48.8433496234863),4326
40720,POINT(2.27597738204 48.8397737300863),4326
40724,POINT(2.27825864466 48.8404351176863),4326
40727,POINT(2.2742327812 48.8431835561863),4326
40728,POINT(2.29808472969 48.8282455439862),4326
40742,POINT(2.30077190251 48.8288575014863),4326
40766,POINT(2.2806108282 48.8442940200863),4326
40778,POINT(2.29714574012 48.8369549725863),4326
40783,POINT(2.28259394488 48.8497877878863),4326
40790,POINT(2.29648975533 48.8374175935863),4326
40797,POINT(2.27376238995 48.8426572771863),4326
40809,POINT(2.28878284735 48.8406359089863),4326
40832,POINT(2.3155156129 48.8407029405863),4326
40853,POINT(2.26965572827 48.8281079659863),4326
40854,POINT(2.26954598197 48.8302181979863),4326
40874,POINT(2.28571387072 48.8490916945863),4326
40887,POINT(2.29853654273 48.8286333450863),4326
40909,POINT(2.27243942966 48.8385689405863),4326
40910,POINT(2.27687645241 48.8307361513863),4326
40920,POINT(2.29848749277 48.8298337185863),4326
40921,POINT(2.26986055405 48.8315876262863),4326
40938,POINT(2.28505128251 48.8400176876863),4326
40955,POINT(2.27942713588 48.8326547298863),4326
40963,POINT(2.29198008036 48.8306877345863),4326
40977,POINT(2.29919846048 48.8262950157863),4326
40992,POINT(2.26811020044 48.8291552194863),4326
41012,POINT(2.27510853691 48.8415335120863),4326
41026,POINT(2.27345292429 48.8300990306863),4326
41051,POINT(2.29802098095 48.8319308021863),4326
41070,POINT(2.3034226717 48.8416929850863),4326
41072,POINT(2.30358790789 48.8351147636863),4326
41093,POINT(2.27506905084 48.8417176347863),4326
41094,POINT(2.27591379872 48.8411523249863),4326
41116,POINT(2.29315214602 48.8528595150863),4326
41119,POINT(2.27749217782 48.8426737820863),4326
41124,POINT(2.30054593177 48.8308175251862),4326
41129,POINT(2.27640816665 48.8380138894863),4326
41131,POINT(2.27387735448 48.8419782757863),4326
41132,POINT(2.29353997955 48.8345176710863),4326
41162,POINT(2.2756382831 48.8413265919863),4326
41177,POINT(2.28260135645 48.8520042665863),4326
41178,POINT(2.28000535755 48.8446247266863),4326
41195,POINT(2.29609096959 48.8427817161863),4326
41200,POINT(2.30256989435 48.8479489043863),4326
41233,POINT(2.27231486479 48.8280053311863),4326
41237,POINT(2.28069107387 48.8441527711863),4326
41238,POINT(2.27483268146 48.8427522768863),4326
41245,POINT(2.30350227775 48.8493384455863),4326
41281,POINT(2.27295076474 48.8373285029863),4326
41317,POINT(2.27920735961 48.8366306894863),4326
41332,POINT(2.27554060064 48.8400524002863),4326
41333,POINT(2.27605190569 48.8399183055863),4326
41366,POINT(2.27268013392 48.8410668018863),4326
41367,POINT(2.29210385911 48.8395867062863),4326
41371,POINT(2.29936620002 48.8415389320863),4326
41384,POINT(2.29561825575 48.8498627550863),4326
41386,POINT(2.2929708603 48.8527119022863),4326
41436,POINT(2.30041249923 48.8403106088863),4326
41438,POINT(2.26896242231 48.8289988579863),4326
41459,POINT(2.27838516704 48.8468919107863),4326
41470,POINT(2.27585341034 48.8431627357863),4326
41483,POINT(2.30180768936 48.8460509021863),4326
41484,POINT(2.30365123441 48.8411650825863),4326
41503,POINT(2.29959863095 48.8322721639863),4326
41506,POINT(2.26823477626 48.8355728805863),4326
41507,POINT(2.29321017682 48.8278351830863),4326
41530,POINT(2.29796684738 48.8420653125863),4326
41547,POINT(2.30478132774 48.8396190662863),4326
41560,POINT(2.27591590619 48.8414900245863),4326
41576,POINT(2.29192065706 48.8312063506863),4326
41600,POINT(2.27476990089 48.8417098947863),4326
41640,POINT(2.27544510392 48.8433542844863),4326
41643,POINT(2.28674610285 48.8549444655863),4326
41658,POINT(2.30251079924 48.8275223916863),4326
41701,POINT(2.29779794617 48.8326114177863),4326
41711,POINT(2.31120387902 48.8463905211863),4326
41714,POINT(2.27780217578 48.8419226923863),4326
41732,POINT(2.29859928377 48.8316486699863),4326
41735,POINT(2.27652900621 48.8409161939863),4326
41737,POINT(2.27589009159 48.8412258039863),4326
41745,POINT(2.27514905817 48.8294281857863),4326
41770,POINT(2.29187640961 48.8512494638863),4326
41784,POINT(2.27657641308 48.8408952644863),4326
41785,POINT(2.27519159507 48.8420608307863),4326
41786,POINT(2.28957183686 48.8439390865863),4326
41801,POINT(2.26958086809 48.8357717849863),4326
41805,POINT(2.27985867398 48.8500007742863),4326
41816,POINT(2.30257189727 48.8357199407863),4326
41820,POINT(2.31175643273 48.8456967933863),4326
41829,POINT(2.27283958108 48.8301764451863),4326
41839,POINT(2.28664022907 48.8417406001863),4326
41857,POINT(2.27280665225 48.8346610590863),4326
41864,POINT(2.28762761899 48.8331463201863),4326
41868,POINT(2.27470156914 48.8420133957863),4326
41869,POINT(2.30549882317 48.8417761424863),4326
41895,POINT(2.31452911657 48.8411456084863),4326
41927,POINT(2.29765354724 48.8424631887863),4326
41929,POINT(2.27224826939 48.8411396146863),4326
41940,POINT(2.29586892396 48.8299419138863),4326
41961,POINT(2.3004725978 48.8312106455863),4326
41969,POINT(2.26768598469 48.8312463183863),4326
41977,POINT(2.30523028034 48.8299110328863),4326
41990,POINT(2.27796499026 48.8410550449863),4326
41995,POINT(2.27824468218 48.8407211954863),4326
41997,POINT(2.29816798404 48.8493620176863),4326
42011,POINT(2.2700657494 48.8284582602863),4326
42053,POINT(2.30118716732 48.8259474675863),4326
42056,POINT(2.29193295215 48.8514360112863),4326
42067,POINT(2.29724900128 48.8284238665863),4326
42068,POINT(2.27517670193 48.8400886169863),4326
42077,POINT(2.27540595232 48.8414140696863),4326
42078,POINT(2.27227703968 48.8411352028863),4326
42111,POINT(2.3004371983 48.8483587579863),4326
42118,POINT(2.30047694719 48.8312621423863),4326
42122,POINT(2.2694114208 48.8312542176863),4326
42140,POINT(2.2913234547 48.8311898804863),4326
42143,POINT(2.28231482284 48.8430434839863),4326
42146,POINT(2.31239398217 48.8427385086863),4326
42156,POINT(2.30085051943 48.8272777609863),4326
42165,POINT(2.30622334701 48.8464794423863),4326
42181,POINT(2.27230676018 48.8407006812863),4326
42196,POINT(2.27071573748 48.8294760624863),4326
42197,POINT(2.28071305177 48.8387997605863),4326
42218,POINT(2.29350074188 48.8449061403863),4326
42222,POINT(2.30020892124 48.8442067745863),4326
42233,POINT(2.28294415542 48.8367144684863),4326
42251,POINT(2.27812711264 48.8407662370863),4326
42255,POINT(2.2971782751 48.8282167735862),4326
42259,POINT(2.27634202637 48.8383921795863),4326
42260,POINT(2.27385014038 48.8419912593863),4326
42278,POINT(2.28516473083 48.8538329446863),4326
42297,POINT(2.27277941808 48.8280148303863),4326
42316,POINT(2.27989811092 48.8324617898863),4326
42321,POINT(2.29210117738 48.8308217571863),4326
42325,POINT(2.28069158292 48.8409773880863),4326
42343,POINT(2.29355670325 48.8518926637863),4326
42345,POINT(2.29723127267 48.8419670815863),4326
42353,POINT(2.31529875685 48.8386595217863),4326
42362,POINT(2.27411021317 48.8299403149863),4326
42389,POINT(2.30212171142 48.8485900097863),4326
42412,POINT(2.27901670163 48.8380294159863),4326
42416,POINT(2.27842013412 48.8377805864863),4326
42441,POINT(2.2967930706 48.8494928599863),4326
42452,POINT(2.28009520806 48.8323169263863),4326
42456,POINT(2.2943818838 48.8380900854863),4326
42458,POINT(2.29036649213 48.8370674881863),4326
42471,POINT(2.30153549585 48.8336541024863),4326
42473,POINT(2.2813841469 48.8384256798863),4326
42504,POINT(2.28310847617 48.8419111789863),4326
42506,POINT(2.2963402033 48.8267710745862),4326
42508,POINT(2.2830465216 48.8333977000863),4326
42512,POINT(2.28212165574 48.8372480799863),4326
42519,POINT(2.27866773966 48.8386513241863),4326
42543,POINT(2.29049753828 48.8572620997863),4326
42557,POINT(2.28810310345 48.8324556598863),4326
42575,POINT(2.27571221958 48.8415929296863),4326
42577,POINT(2.28978164726 48.8439523928863),4326
42584,POINT(2.30583037018 48.8477159189863),4326
42649,POINT(2.2797326381 48.8412737076863),4326
42663,POINT(2.28225072174 48.8497035095863),4326
42667,POINT(2.28015815311 48.8481305495863),4326
42670,POINT(2.27476726654 48.8372480190863),4326
42679,POINT(2.27558965302 48.8412394091863),4326
42680,POINT(2.26863856068 48.8301664961863),4326
42731,POINT(2.28589423085 48.8469137905863),4326
42735,POINT(2.29166969596 48.8467783691863),4326
42772,POINT(2.28312899265 48.8523802413863),4326
42791,POINT(2.29324902079 48.8278888537863),4326
42794,POINT(2.28960573638 48.8402635397863),4326
42823,POINT(2.27519480945 48.8422725529863),4326
42824,POINT(2.27198057757 48.8406426657863),4326
42825,POINT(2.29917662718 48.8274409320863),4326
42852,POINT(2.27435258708 48.8417297943863),4326
42861,POINT(2.30255461914 48.8483856537863),4326
42862,POINT(2.27591202963 48.8334395590863),4326
42868,POINT(2.27761879298 48.8428897389863),4326
42880,POINT(2.27439481696 48.8433697732863),4326
42881,POINT(2.2729062979 48.8294668347863),4326
42907,POINT(2.27538662365 48.8339751670863),4326
42917,POINT(2.30016266418 48.8328080219863),4326
42918,POINT(2.31290824801 48.8380118487863),4326
42951,POINT(2.30143885678 48.8304961801863),4326
42956,POINT(2.30462243286 48.8469505701863),4326
42984,POINT(2.29990228473 48.8269673148863),4326
42996,POINT(2.27460976556 48.8427707115863),4326
42998,POINT(2.29827860363 48.8290516798863),4326
42999,POINT(2.26784810219 48.8280925691862),4326
43043,POINT(2.29696552744 48.8416604362863),4326
43045,POINT(2.26784022583 48.8292353657863),4326
43070,POINT(2.30423468761 48.8308418382863),4326
43088,POINT(2.27652676358 48.8417952884863),4326
43098,POINT(2.27330249582 48.8309576722863),4326
43099,POINT(2.26848262363 48.8312363087863),4326
43110,POINT(2.30178576221 48.8481625072863),4326
43111,POINT(2.27506568736 48.8293754444863),4326
43112,POINT(2.27909619065 48.8370391718863),4326
43113,POINT(2.28656141739 48.8465215375863),4326
43116,POINT(2.28226274925 48.8499572112863),4326
